geonlp_id,entry_id,body,body_kana,suffix,suffix_kana,hypernym,ne_class,latitude,longitude,railway_type,service_provider_type
"u9VHCL","eb03_4810","井荻","イオギ","駅/","エキ/","西武鉄道/新宿線","鉄道施設/鉄道駅","35.7246633333333","139.615546666667","12","4"
"c5UAkO","eb03_4811","上石神井","カミシャクジイ","駅/","エキ/","西武鉄道/新宿線","鉄道施設/鉄道駅","35.726195","139.59229","12","4"
"U1Tt2R","eb03_4812","沼袋","ヌマブクロ","駅/","エキ/","西武鉄道/新宿線","鉄道施設/鉄道駅","35.71916","139.66484","12","4"
"BXSlKU","eb03_4813","西武新宿","セイブシンジュク","駅/","エキ/","西武鉄道/新宿線","鉄道施設/鉄道駅","35.69613","139.700066666667","12","4"
"jTResX","eb03_4814","小平","コダイラ","駅/","エキ/","西武鉄道/新宿線","鉄道施設/鉄道駅","35.736915","139.488445","12","4"
"1PQ7b0","eb03_4815","東村山","ヒガシムラヤマ","駅/","エキ/","西武鉄道/新宿線","鉄道施設/鉄道駅","35.759965","139.46586","12","4"
"JLOZT3","eb03_4816","狭山市","サヤマシ","駅/","エキ/","西武鉄道/新宿線","鉄道施設/鉄道駅","35.85734","139.413392","12","4"
"rHNSB6","eb03_4817","入曽","イリソ","駅/","エキ/","西武鉄道/新宿線","鉄道施設/鉄道駅","35.832385","139.427185","12","4"
"9DMLj9","eb03_4818","南大塚","ミナミオオツカ","駅/","エキ/","西武鉄道/新宿線","鉄道施設/鉄道駅","35.889695","139.45419","12","4"
"RzLE1c","eb03_4819","航空公園","コウクウコウエン","駅/","エキ/","西武鉄道/新宿線","鉄道施設/鉄道駅","35.79834","139.46559","12","4"
"zvKwJf","eb03_4820","本川越","ホンカワゴエ","駅/","エキ/","西武鉄道/新宿線","鉄道施設/鉄道駅","35.913675","139.48113","12","4"
"hrJpri","eb03_4821","新狭山","シンサヤマ","駅/","エキ/","西武鉄道/新宿線","鉄道施設/鉄道駅","35.874155","139.43379","12","4"
"ZnIi9l","eb03_4822","新所沢","シントコロザワ","駅/","エキ/","西武鉄道/新宿線","鉄道施設/鉄道駅","35.805805","139.45717","12","4"
"HjHaRo","eb03_4823","所沢","トコロザワ","駅/","エキ/","西武鉄道/新宿線","鉄道施設/鉄道駅","35.78682","139.47328","12","4"
"pfG3zr","eb03_4824","久米川","クメカワ","駅/","エキ/","西武鉄道/新宿線","鉄道施設/鉄道駅","35.749525","139.472695","12","4"
"7bEWhu","eb03_4825","武蔵関","ムサシセキ","駅/","エキ/","西武鉄道/新宿線","鉄道施設/鉄道駅","35.727615","139.576365","12","4"
"P7DOZx","eb03_4826","田無","タナシ","駅/","エキ/","西武鉄道/新宿線","鉄道施設/鉄道駅","35.727195","139.538985","12","4"
"x3CHHA","eb03_4827","花小金井","ハナコガネイ","駅/","エキ/","西武鉄道/新宿線","鉄道施設/鉄道駅","35.726145","139.51332","12","4"
"eZBApD","eb03_4828","西武柳沢","セイブヤギサワ","駅/","エキ/","西武鉄道/新宿線","鉄道施設/鉄道駅","35.72858","139.5524","12","4"
"WVAt7G","eb03_4829","東伏見","ヒガシフシミ","駅/","エキ/","西武鉄道/新宿線","鉄道施設/鉄道駅","35.728755","139.563575","12","4"
"ERzlPJ","eb03_4830","東村山","ヒガシムラヤマ","駅/","エキ/","西武鉄道/西武園線","鉄道施設/鉄道駅","35.759965","139.46586","12","4"
"mNyexM","eb03_4831","西武園","セイブエン","駅/","エキ/","西武鉄道/西武園線","鉄道施設/鉄道駅","35.767735","139.448895","12","4"
"4Jx7fP","eb03_4832","吾野","アガノ","駅/","エキ/","西武鉄道/西武秩父線","鉄道施設/鉄道駅","35.9083133333333","139.22591","12","4"
"MFvZXS","eb03_4833","横瀬","ヨコセ","駅/","エキ/","西武鉄道/西武秩父線","鉄道施設/鉄道駅","35.9845","139.098275","12","4"
"uBuSFV","eb03_4834","西武秩父","セイブチチブ","駅/","エキ/","西武鉄道/西武秩父線","鉄道施設/鉄道駅","35.99001","139.082995","12","4"
"cxtLnY","eb03_4835","西吾野","ニシアガノ","駅/","エキ/","西武鉄道/西武秩父線","鉄道施設/鉄道駅","35.926995","139.202415","12","4"
"UtsE61","eb03_4836","芦ヶ久保","アシクボ","駅/","エキ/","西武鉄道/西武秩父線","鉄道施設/鉄道駅","35.976405","139.136","12","4"
"CprwO4","eb03_4837","正丸","セイマル","駅/","エキ/","西武鉄道/西武秩父線","鉄道施設/鉄道駅","35.9383","139.181485","12","4"
"klqpw7","eb03_4838","小竹向原","コタケムカイハラ","駅/","エキ/","西武鉄道/西武有楽町線","鉄道施設/鉄道駅","35.743395","139.67952","12","4"
"2hpiea","eb03_4839","練馬","ネリマ","駅/","エキ/","西武鉄道/西武有楽町線","鉄道施設/鉄道駅","35.737935","139.65444","12","4"
"KdoaWd","eb03_4840","新桜台","シンサクラダイ","駅/","エキ/","西武鉄道/西武有楽町線","鉄道施設/鉄道駅","35.74098","139.668573333333","12","4"
"s9n3Eg","eb03_4841","八坂","ヤサカ","駅/","エキ/","西武鉄道/多摩湖線","鉄道施設/鉄道駅","35.74489","139.46775","12","4"
"a5lWmj","eb03_4842","国分寺","コクブンジ","駅/","エキ/","西武鉄道/多摩湖線","鉄道施設/鉄道駅","35.701072","139.479276","12","4"
"S1kP4m","eb03_4843","一橋学園","ヒトツバシガクエン","駅/","エキ/","西武鉄道/多摩湖線","鉄道施設/鉄道駅","35.722105","139.480065","12","4"
"zXjHMp","eb03_4844","萩山","ハギヤマ","駅/","エキ/","西武鉄道/多摩湖線","鉄道施設/鉄道駅","35.7407625","139.47687","12","4"
"hTiAus","eb03_4845","西武遊園地","セイブユウエンチ","駅/","エキ/","西武鉄道/多摩湖線","鉄道施設/鉄道駅","35.765785","139.442715","12","4"
"ZPhtcv","eb03_4846","武蔵大和","ムサシヤマト","駅/","エキ/","西武鉄道/多摩湖線","鉄道施設/鉄道駅","35.756435","139.44404","12","4"
"HLglUy","eb03_4847","青梅街道","アオウメカイドウ","駅/","エキ/","西武鉄道/多摩湖線","鉄道施設/鉄道駅","35.73099","139.47657","12","4"
"pHfeCB","eb03_4848","武蔵境","ムサシサカイ","駅/","エキ/","西武鉄道/多摩川線","鉄道施設/鉄道駅","35.70191","139.544265","12","4"
"7De7kE","eb03_4849","新小金井","シンコガネイ","駅/","エキ/","西武鉄道/多摩川線","鉄道施設/鉄道駅","35.69592","139.526745","12","4"
"Pzd02H","eb03_4850","競艇場前","キョウテイジョウマエ","駅/","エキ/","西武鉄道/多摩川線","鉄道施設/鉄道駅","35.65621","139.49966","12","4"
"xvbSKK","eb03_4851","多磨","タマ","駅/","エキ/","西武鉄道/多摩川線","鉄道施設/鉄道駅","35.676825","139.51715","12","4"
"fraLsN","eb03_4852","白糸台","シライトダイ","駅/","エキ/","西武鉄道/多摩川線","鉄道施設/鉄道駅","35.666305","139.509525","12","4"
"Xn9EaQ","eb03_4853","是政","コレマサ","駅/","エキ/","西武鉄道/多摩川線","鉄道施設/鉄道駅","35.656185","139.48864","12","4"
"Fj8wST","eb03_4854","池袋","イケブクロ","駅/","エキ/","西武鉄道/池袋線","鉄道施設/鉄道駅","35.72766","139.71083","12","4"
"nf7pAW","eb03_4855","練馬","ネリマ","駅/","エキ/","西武鉄道/池袋線","鉄道施設/鉄道駅","35.737935","139.65444","12","4"
"5b6iiZ","eb03_4856","石神井公園","シャクジイコウエン","駅/","エキ/","西武鉄道/池袋線","鉄道施設/鉄道駅","35.74364","139.606555","12","4"
"N75b12","eb03_4857","江古田","エコダ","駅/","エキ/","西武鉄道/池袋線","鉄道施設/鉄道駅","35.737465","139.672785","12","4"
"v343J5","eb03_4858","富士見台","フジミダイ","駅/","エキ/","西武鉄道/池袋線","鉄道施設/鉄道駅","35.73585","139.629815","12","4"
"cZ2Wr8","eb03_4859","中村橋","ナカムラバシ","駅/","エキ/","西武鉄道/池袋線","鉄道施設/鉄道駅","35.73667","139.63717","12","4"
"UV1P9b","eb03_4860","桜台","サクラダイ","駅/","エキ/","西武鉄道/池袋線","鉄道施設/鉄道駅","35.738745","139.6624","12","4"
"CR0HRe","eb03_4861","東長崎","ヒガシナガサキ","駅/","エキ/","西武鉄道/池袋線","鉄道施設/鉄道駅","35.72997","139.683185","12","4"
"kMZAzh","eb03_4862","練馬高野台","ネリマコウヤダイ","駅/","エキ/","西武鉄道/池袋線","鉄道施設/鉄道駅","35.740615","139.616835","12","4"
"2IYthk","eb03_4863","椎名町","シイナマチ","駅/","エキ/","西武鉄道/池袋線","鉄道施設/鉄道駅","35.726495","139.694315","12","4"
"KEXlZn","eb03_4864","大泉学園","オオイズミガクエン","駅/","エキ/","西武鉄道/池袋線","鉄道施設/鉄道駅","35.7494075","139.5866525","12","4"
"sAWeHq","eb03_4865","小手指","コテサシ","駅/","エキ/","西武鉄道/池袋線","鉄道施設/鉄道駅","35.800585","139.43804","12","4"
"awV7pt","eb03_4866","東吾野","ヒガシアガノ","駅/","エキ/","西武鉄道/池袋線","鉄道施設/鉄道駅","35.89247","139.260275","12","4"
"SsU07w","eb03_4867","元加治","モトカジ","駅/","エキ/","西武鉄道/池袋線","鉄道施設/鉄道駅","35.8405833333333","139.345306666667","12","4"
"AoSSPz","eb03_4868","清瀬","キヨセ","駅/","エキ/","西武鉄道/池袋線","鉄道施設/鉄道駅","35.7719566666667","139.519923333333","12","4"
"ikRLxC","eb03_4869","仏子","ブッシ","駅/","エキ/","西武鉄道/池袋線","鉄道施設/鉄道駅","35.837675","139.36019","12","4"
"0gQEfF","eb03_4870","狭山ヶ丘","サヤマガオカ","駅/","エキ/","西武鉄道/池袋線","鉄道施設/鉄道駅","35.810405","139.41702","12","4"
"IcPwXI","eb03_4871","飯能","ハンノウ","駅/","エキ/","西武鉄道/池袋線","鉄道施設/鉄道駅","35.851204","139.318842","12","4"
"q8OpFL","eb03_4872","秋津","アキツ","駅/","エキ/","西武鉄道/池袋線","鉄道施設/鉄道駅","35.7784925","139.4968425","12","4"
"84NinO","eb03_4873","東久留米","ヒガシクルメ","駅/","エキ/","西武鉄道/池袋線","鉄道施設/鉄道駅","35.76045","139.53375","12","4"
"Q0Mb5R","eb03_4874","武蔵横手","ムサシヨコテ","駅/","エキ/","西武鉄道/池袋線","鉄道施設/鉄道駅","35.88522","139.280716","12","4"
"xWL3NU","eb03_4875","武蔵藤沢","ムサシフジサワ","駅/","エキ/","西武鉄道/池袋線","鉄道施設/鉄道駅","35.82085","139.412755","12","4"
"fSJWvX","eb03_4876","高麗","コウライ","駅/","エキ/","西武鉄道/池袋線","鉄道施設/鉄道駅","35.8820628571429","139.30434","12","4"
"XOIPe0","eb03_4877","東飯能","ヒガシハンノウ","駅/","エキ/","西武鉄道/池袋線","鉄道施設/鉄道駅","35.85302","139.32598","12","4"
"FKHHW3","eb03_4878","西所沢","ニシトコロザワ","駅/","エキ/","西武鉄道/池袋線","鉄道施設/鉄道駅","35.7887575","139.456245","12","4"
"nGGAE6","eb03_4879","稲荷山公園","イナリヤマコウエン","駅/","エキ/","西武鉄道/池袋線","鉄道施設/鉄道駅","35.8446883333333","139.399366666667","12","4"
"5CFtm9","eb03_4880","吾野","アガノ","駅/","エキ/","西武鉄道/池袋線","鉄道施設/鉄道駅","35.9083133333333","139.22591","12","4"
"NyEm4c","eb03_4881","入間市","イルマシ","駅/","エキ/","西武鉄道/池袋線","鉄道施設/鉄道駅","35.8428825","139.39032","12","4"
"vuDeMf","eb03_4882","ひばりヶ丘","ヒバリガオカ","駅/","エキ/","西武鉄道/池袋線","鉄道施設/鉄道駅","35.7514375","139.545765","12","4"
